route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172931,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172932,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172933,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172934,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172935,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172936,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172937,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172938,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172939,"Stockland Earlville",1,,1330022
133-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4172940,"Stockland Earlville",1,,1330022
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173190,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173191,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173192,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173193,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173194,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173195,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173196,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173197,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173198,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173199,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173200,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173201,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173202,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173203,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173204,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173205,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173206,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173207,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173208,"Edmonton (Farmer St)",1,,1400019
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173209,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173210,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173211,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173212,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173213,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173214,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173215,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173216,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173217,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173218,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173219,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173220,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173221,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173222,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173223,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173224,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173225,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173226,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173227,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173228,"The Pier Cairns Terminus",0,,1400001
140-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4173229,"The Pier Cairns Terminus",0,,1400001
140N-423,CNS2014-CNS_MUL-Weekday-00-0000100,CNS2014-CNS_MUL-Weekday-00-4173264,"Edmonton (Farmer St)",1,,140N0006
140N-423,CNS2014-CNS_MUL-Weekday-00-0000100,CNS2014-CNS_MUL-Weekday-00-4173265,"Edmonton (Farmer St)",1,,140N0006
140N-423,CNS2014-CNS_MUL-Weekday-00-0000100,CNS2014-CNS_MUL-Weekday-00-4173266,"Edmonton (Farmer St)",1,,140N0006
140N-423,CNS2014-CNS_MUL-Weekday-00-0000100,CNS2014-CNS_MUL-Weekday-00-4173267,"Edmonton (Farmer St)",1,,140N0006
140N-423,CNS2014-CNS_MUL-Weekday-00-0000100,CNS2014-CNS_MUL-Weekday-00-4173268,"Edmonton (Farmer St)",1,,140N0006
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179078,"Gordonvale (Dempsey St)",1,,150E0009
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179079,"Gordonvale (Dempsey St)",1,,150E0009
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179080,"Gordonvale (Dempsey St)",1,,150E0009
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179081,"Gordonvale (Dempsey St)",1,,150E0009
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179082,"The Pier Cairns Terminus",0,,150E0007
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179083,"The Pier Cairns Terminus",0,,150E0007
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179084,"The Pier Cairns Terminus",0,,150E0007
150E-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179085,"The Pier Cairns Terminus",0,,150E0007
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179906,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179907,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179908,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179909,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179910,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179911,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179912,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179913,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179914,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179915,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179916,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179917,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179918,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179919,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179920,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179921,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179922,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179923,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179924,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179925,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179926,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179927,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179928,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179929,"The Pier Cairns Terminus",0,,1410016
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179930,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179931,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179932,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179933,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179934,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179935,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179936,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179937,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179938,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179939,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179940,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179941,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179942,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179943,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179944,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179945,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179946,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179947,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179948,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179949,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179950,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179951,"Woree (Coconut Village)",1,,1410018
141-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4179952,"Woree (Coconut Village)",1,,1410018
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180053,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180054,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180055,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180056,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180057,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180058,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180059,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180060,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180061,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180062,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180063,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180064,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180065,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180066,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180067,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180068,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180069,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180070,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180071,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180072,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180073,"Edmonton (Wiseman Rd)",1,,1420015
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180074,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180075,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180076,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180077,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180078,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180079,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180080,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180081,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180082,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180083,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180084,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180085,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180086,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180087,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180088,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180089,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180090,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180091,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180092,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180093,"The Pier Cairns Terminus",0,,1420013
142-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180094,"The Pier Cairns Terminus",0,,1420013
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180585,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180586,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180587,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180588,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180589,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180590,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180591,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180592,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180593,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180594,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180595,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180596,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180597,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180598,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180599,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180600,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180601,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180602,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180603,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180604,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180605,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180606,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180607,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180608,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180609,"The Pier Cairns Terminus",0,,1430024
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180610,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180611,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180612,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180613,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180614,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180615,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180616,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180617,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180618,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180619,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180620,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180621,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180622,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180623,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180624,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180625,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180626,"Mt Sheridan Plaza",1,,1430027
143-423,CNS2014-CNS_MUL-Weekday-00,CNS2014-CNS_MUL-Weekday-00-4180627,"Mt Sheridan Plaza",1,,1430027
