trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
CNS2014-CNS_MUL-Weekday-00-4166161,13:50:00,13:50:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166161,13:51:00,13:51:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166161,13:53:00,13:53:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166161,13:54:00,13:54:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166161,13:54:00,13:54:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166161,13:56:00,13:56:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:25:00,13:25:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:27:00,13:27:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:27:00,13:27:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:31:00,13:31:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:32:00,13:32:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:32:00,13:32:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:33:00,13:33:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:34:00,13:34:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:35:00,13:35:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:36:00,13:36:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:37:00,13:37:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:38:00,13:38:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:39:00,13:39:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:39:00,13:39:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:39:00,13:39:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:54:00,13:54:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,13:59:00,13:59:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:01:00,14:01:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:02:00,14:02:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:04:00,14:04:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:05:00,14:05:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:08:00,14:08:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:10:00,14:10:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:11:00,14:11:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:11:00,14:11:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:12:00,14:12:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:12:00,14:12:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:14:00,14:14:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:14:00,14:14:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:15:00,14:15:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:17:00,14:17:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:18:00,14:18:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:20:00,14:20:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:21:00,14:21:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:23:00,14:23:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:24:00,14:24:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:24:00,14:24:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166162,14:26:00,14:26:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,13:55:00,13:55:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,13:57:00,13:57:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,13:57:00,13:57:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:01:00,14:01:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:02:00,14:02:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:02:00,14:02:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:03:00,14:03:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:04:00,14:04:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:05:00,14:05:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:06:00,14:06:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:07:00,14:07:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:08:00,14:08:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:09:00,14:09:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:09:00,14:09:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:09:00,14:09:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:24:00,14:24:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:29:00,14:29:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:31:00,14:31:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:32:00,14:32:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:34:00,14:34:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:35:00,14:35:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:38:00,14:38:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:40:00,14:40:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:41:00,14:41:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:41:00,14:41:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:42:00,14:42:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:42:00,14:42:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:44:00,14:44:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:44:00,14:44:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:45:00,14:45:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:47:00,14:47:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:48:00,14:48:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:50:00,14:50:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:51:00,14:51:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:53:00,14:53:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:54:00,14:54:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:54:00,14:54:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166163,14:56:00,14:56:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:25:00,14:25:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:27:00,14:27:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:27:00,14:27:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:31:00,14:31:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:32:00,14:32:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:32:00,14:32:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:33:00,14:33:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:34:00,14:34:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:35:00,14:35:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:36:00,14:36:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:37:00,14:37:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:38:00,14:38:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:39:00,14:39:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:39:00,14:39:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:39:00,14:39:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:54:00,14:54:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,14:59:00,14:59:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:01:00,15:01:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:02:00,15:02:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:04:00,15:04:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:05:00,15:05:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:08:00,15:08:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:10:00,15:10:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:11:00,15:11:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:11:00,15:11:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:12:00,15:12:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:12:00,15:12:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:14:00,15:14:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:14:00,15:14:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:15:00,15:15:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:17:00,15:17:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:18:00,15:18:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:20:00,15:20:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:21:00,15:21:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:23:00,15:23:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:24:00,15:24:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:24:00,15:24:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166164,15:26:00,15:26:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,14:55:00,14:55:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,14:57:00,14:57:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,14:57:00,14:57:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:01:00,15:01:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:02:00,15:02:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:02:00,15:02:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:03:00,15:03:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:04:00,15:04:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:05:00,15:05:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:06:00,15:06:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:07:00,15:07:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:08:00,15:08:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:09:00,15:09:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:09:00,15:09:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:09:00,15:09:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:24:00,15:24:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:29:00,15:29:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:31:00,15:31:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:32:00,15:32:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:34:00,15:34:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:35:00,15:35:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:38:00,15:38:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:40:00,15:40:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:41:00,15:41:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:41:00,15:41:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:42:00,15:42:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:42:00,15:42:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:44:00,15:44:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:44:00,15:44:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:45:00,15:45:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:47:00,15:47:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:48:00,15:48:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:50:00,15:50:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:51:00,15:51:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:53:00,15:53:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:54:00,15:54:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:54:00,15:54:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166165,15:56:00,15:56:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:25:00,15:25:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:27:00,15:27:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:27:00,15:27:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:31:00,15:31:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:32:00,15:32:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:32:00,15:32:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:33:00,15:33:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:34:00,15:34:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:35:00,15:35:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:36:00,15:36:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:37:00,15:37:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:38:00,15:38:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:39:00,15:39:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:39:00,15:39:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:39:00,15:39:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:54:00,15:54:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,15:59:00,15:59:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:01:00,16:01:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:02:00,16:02:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:04:00,16:04:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:05:00,16:05:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:08:00,16:08:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:10:00,16:10:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:11:00,16:11:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:11:00,16:11:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:12:00,16:12:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:12:00,16:12:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:14:00,16:14:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:14:00,16:14:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:15:00,16:15:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:17:00,16:17:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:18:00,16:18:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:20:00,16:20:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:21:00,16:21:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:23:00,16:23:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:24:00,16:24:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:24:00,16:24:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166166,16:26:00,16:26:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,15:55:00,15:55:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,15:57:00,15:57:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,15:57:00,15:57:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:01:00,16:01:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:02:00,16:02:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:02:00,16:02:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:03:00,16:03:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:04:00,16:04:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:05:00,16:05:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:06:00,16:06:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:07:00,16:07:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:08:00,16:08:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:09:00,16:09:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:09:00,16:09:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:09:00,16:09:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:24:00,16:24:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:29:00,16:29:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:31:00,16:31:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:32:00,16:32:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:34:00,16:34:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:35:00,16:35:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:38:00,16:38:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:40:00,16:40:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:41:00,16:41:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:41:00,16:41:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:42:00,16:42:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:42:00,16:42:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:44:00,16:44:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:44:00,16:44:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:45:00,16:45:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:47:00,16:47:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:48:00,16:48:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:50:00,16:50:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:51:00,16:51:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:53:00,16:53:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:54:00,16:54:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:54:00,16:54:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166167,16:56:00,16:56:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:25:00,16:25:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:27:00,16:27:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:27:00,16:27:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:31:00,16:31:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:32:00,16:32:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:32:00,16:32:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:33:00,16:33:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:34:00,16:34:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:35:00,16:35:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:36:00,16:36:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:37:00,16:37:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:38:00,16:38:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:39:00,16:39:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:39:00,16:39:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:39:00,16:39:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:54:00,16:54:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,16:59:00,16:59:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:01:00,17:01:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:02:00,17:02:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:04:00,17:04:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:05:00,17:05:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:08:00,17:08:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:10:00,17:10:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:11:00,17:11:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:11:00,17:11:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:12:00,17:12:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:12:00,17:12:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:14:00,17:14:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:14:00,17:14:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:15:00,17:15:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:17:00,17:17:00,750022,31,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:18:00,17:18:00,750028,32,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:20:00,17:20:00,750358,33,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:21:00,17:21:00,750029,34,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:23:00,17:23:00,750030,35,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:24:00,17:24:00,750031,36,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:24:00,17:24:00,750032,37,0,0
CNS2014-CNS_MUL-Weekday-00-4166168,17:26:00,17:26:00,750033,38,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,16:55:00,16:55:00,750450,1,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,16:57:00,16:57:00,750128,2,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,16:57:00,16:57:00,750129,3,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:01:00,17:01:00,750132,4,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:02:00,17:02:00,750133,5,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:02:00,17:02:00,750134,6,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:03:00,17:03:00,750135,7,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:04:00,17:04:00,750136,8,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:05:00,17:05:00,750137,9,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:06:00,17:06:00,750138,10,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:07:00,17:07:00,750139,11,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:08:00,17:08:00,750140,12,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:09:00,17:09:00,750141,13,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:09:00,17:09:00,750142,14,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:09:00,17:09:00,750143,15,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:24:00,17:24:00,750073,16,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:29:00,17:29:00,750047,17,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:31:00,17:31:00,750051,18,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:32:00,17:32:00,750346,19,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:34:00,17:34:00,750044,20,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:35:00,17:35:00,750349,21,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:38:00,17:38:00,750350,22,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:40:00,17:40:00,750352,23,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:41:00,17:41:00,750024,24,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:41:00,17:41:00,750025,25,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:42:00,17:42:00,750026,26,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:42:00,17:42:00,750356,27,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:44:00,17:44:00,750018,28,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:44:00,17:44:00,750019,29,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:45:00,17:45:00,750027,30,0,0
CNS2014-CNS_MUL-Weekday-00-4166169,17:47:00,17:47:00,750022,31,0,0
