route_id,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
133-275-1,7.759803921568628,,,,,,,7.580350877192989,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,6.942982456140355,7.415879094019876,7.759803921568625,7.759803921568625,7.759803921568625,7.759803921568625,7.759803921568625
140-275-0,,,,,,7.100943396226418,7.100943396226411,7.100943396226411,7.100943396226411,7.100943396226411,7.10094339622641,7.100943396226411,7.100943396226411,7.100943396226411,7.100943396226411,7.10094339622641,7.100943396226411,7.100943396226411,7.10094339622641,7.100943396226413,,,,
140-275-1,8.296938775510204,,,,,,,7.670754716981138,7.670754716981131,7.6707547169811345,7.670754716981128,7.670754716981128,7.670754716981128,7.670754716981128,7.670754716981128,7.670754716981131,7.670754716981131,7.670754716981131,7.670754716981133,,,,8.29693877551021,8.296938775510212
140N-275-1,10.75238095238095,10.75238095238095,10.75238095238095,10.75238095238095,10.75238095238095,,,,,,,,,,,,,,,,,,,
141-275-0,,,,,,,5.72719298245614,5.727192982456145,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.727192982456147,5.72719298245615,5.727192982456141,,,,
141-275-1,,,,,,,5.585526315789473,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789477,5.585526315789473,,,,,
142-275-0,,,,,,,7.379874213836473,7.379874213836472,7.379874213836472,7.379874213836472,7.379874213836473,7.379874213836472,7.379874213836472,7.379874213836472,7.379874213836472,7.379874213836472,7.379874213836472,7.379874213836472,7.379874213836473,7.379874213836472,7.379874213836473,,,
142-275-1,,,,,,,,7.541194968553461,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,7.541194968553462,
143-275-0,,,,,,,5.840972222222222,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.8409722222222245,5.840972222222221,,,,
143-275-1,,,,,,,6.0436507936507935,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650789,6.043650793650794,,,,,
143W-275-0,,,,,,,,,,,,,,,,,,,,7.52740740740741,7.52740740740741,7.52740740740741,7.52740740740741,
143W-275-1,,,,,,,,,,,,,,,,,,,7.032592592592598,7.032592592592598,7.032592592592598,7.032592592592598,7.032592592592598,
150-275-0,,,,,,,8.89944444444445,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.899444444444452,8.89944444444445,,,,
150-275-1,,,,,,,9.2475,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.24749999999999,9.247500000000004,,,,,
150E-275-0,,,,,,,,,,,,,,,,,,,,9.452238805970149,9.452238805970152,9.452238805970152,9.452238805970152,9.452238805970147
150E-275-1,,,,,,,,,,,,,,,,,,,9.746019900497519,9.746019900497528,9.746019900497528,9.746019900497528,9.746019900497512,
